OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG13:E15MG13-PRF:4010698,Sample-Routine,Water,Surface Water,2013-08-11,02:48:00,EDT,2013-08-11,04:21:00,EDT,Other,61.7,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER15M,ER15M,,,,,42.5160500000,-79.8930830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-538870499,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2271576,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG13-PRFL-53-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T11:26:29,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M13:E010M13-PRF:4006786,Sample-Routine,Water,Surface Water,2013-04-03,20:56:00,EDT,2013-04-03,21:21:00,EDT,Other,33,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER10,ER10,,,,,42.6800521724,-79.6916871897,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539373584,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2232892,mg/L,,Accepted,,Actual,,,,,,,,,,- E010M13-PRFL-29-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:58:42,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G13:E009G13-PRF:4010680,Sample-Routine,Water,Surface Water,2013-08-11,09:07:00,EDT,2013-08-11,09:35:00,EDT,Other,50,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER09,ER09,,,,,42.5382670000,-79.6166670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539333036,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.061263,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G13-PRFL-14.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:49:54,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G13:E009G13-PRF:4010680,Sample-Routine,Water,Surface Water,2013-08-11,09:07:00,EDT,2013-08-11,09:35:00,EDT,Other,50,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER09,ER09,,,,,42.5382670000,-79.6166670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539333409,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0567081,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G13-PRFL-22.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:49:58,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010G13:E010G13-PRF:4010681,Sample-Routine,Water,Surface Water,2013-08-11,10:56:00,EDT,2013-08-11,11:29:00,EDT,Other,33,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER10,ER10,,,,,42.6810000000,-79.6920000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539363229,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0606054,mg/L,,Accepted,,Actual,,,,,,,,,,- E010G13-PRFL-13-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:56:30,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG13:E15MG13-PRF:4010698,Sample-Routine,Water,Surface Water,2013-08-11,02:48:00,EDT,2013-08-11,04:21:00,EDT,Other,61.7,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER15M,ER15M,,,,,42.5160500000,-79.8930830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-538870744,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2233076,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG13-PRFL-40.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T11:26:31,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG13:E93bG13-PRF:4010701,Sample-Routine,Water,Surface Water,2013-08-11,05:06:00,EDT,2013-08-11,05:41:00,EDT,Other,41.4,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER93B,ER93B,,,,,42.6163500000,-79.9996500000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-536489921,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2765097,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG13-PRFL-32-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-23T13:03:46,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM13:E15MM13-PRF:4006803,Sample-Routine,Water,Surface Water,2013-04-03,15:17:00,EDT,2013-04-03,15:58:00,EDT,Other,63,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER15M,ER15M,,,,,42.5162135455,-79.8929549394,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-538877543,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.1693488,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM13-PRFL-59.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T11:27:37,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030G13:E030G13-PRF:4010682,Sample-Routine,Water,Surface Water,2013-08-10,14:23:00,EDT,2013-08-10,14:29:00,EDT,Other,21.1,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER30,ER30,,,,,42.4300000000,-81.2048330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535694210,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.1279866,mg/L,,Accepted,,Actual,,,,,,,,,,- E030G13-PRFL-1.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:05:08,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G13:E038G13-PRF:4010687,Sample-Routine,Water,Surface Water,2013-08-10,11:56:00,EDT,2013-08-10,12:23:00,EDT,Other,22.2,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER38,ER38,,,,,42.2816500000,-81.6720830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535789609,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2247392,mg/L,,Accepted,,Actual,,,,,,,,,,- E038G13-PRFL-7.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T12:56:18,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037M13:E037M13-PRF:4006791,Sample-Routine,Water,Surface Water,2013-04-03,02:00:00,EDT,2013-04-03,02:22:00,EDT,Other,24.1,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER37,ER37,,,,,42.0960689571,-81.5748990857,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535774245,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0536262,mg/L,,Accepted,,Actual,,,,,,,,,,- E037M13-PRFL-6-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:18:57,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G13:E009G13-PRF:4010680,Sample-Routine,Water,Surface Water,2013-08-11,09:07:00,EDT,2013-08-11,09:35:00,EDT,Other,50,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER09,ER09,,,,,42.5382670000,-79.6166670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539333354,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2225091,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G13-PRFL-47-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:49:57,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MM13:13GE21S03:4415278,Sample-Routine,Water,Surface Water,2013-04-02,15:16:00,EDT,2013-04-02,15:16:00,EDT,Midwater,5.2,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth;Univeristy of Michigan,EPA_GLNPO-ER91M,ER91M,,,,,41.8442782131,-82.9183371967,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653493,,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),34.6744,ug/L,,Accepted,,Actual,,,,,,,,,,- 13GE21S03-RFS0-P-Part,,,,,,,,,,LG209,EPA_GLNPO,Particulate-Phase Total P by Lachat Method,,,,2013-12-12,,,,,,,2023-12-18T20:55:44,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G13:E009G13-PRF:4010680,Sample-Routine,Water,Surface Water,2013-08-11,09:07:00,EDT,2013-08-11,09:35:00,EDT,Other,50,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER09,ER09,,,,,42.5382670000,-79.6166670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539333583,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2196323,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G13-PRFL-32-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:50:01,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031M13:E031M13-PRF:4006788,Sample-Routine,Water,Surface Water,2013-04-03,08:35:00,EDT,2013-04-03,08:54:00,EDT,Other,22,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER31,ER31,,,,,42.2535101408,-81.1072438028,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535718900,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.1035175,mg/L,,Accepted,,Actual,,,,,,,,,,- E031M13-PRFL-10.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:09:12,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG13:E15MG13-PRF:4010698,Sample-Routine,Water,Surface Water,2013-08-11,02:48:00,EDT,2013-08-11,04:21:00,EDT,Other,61.7,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER15M,ER15M,,,,,42.5160500000,-79.8930830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-538869981,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2280011,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG13-PRFL-61-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T11:26:26,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E061G13:13GE55S11:4416813,Sample-Routine,Water,Surface Water,2013-08-09,17:44:00,EDT,2013-08-09,17:44:00,EDT,Bottom,7.5,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER61,ER61,,,,,41.9463910323,-83.0498683226,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-820917943,,as P,Orthophosphate,Dissolved,2.192,ug/L,,Accepted,,Actual,,,,,,,,,,- 13GE55S11-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2013-08-10,,,,,,,2020-01-24T16:19:38,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030M13:E030M13-PRF:4006787,Sample-Routine,Water,Surface Water,2013-04-03,09:58:00,EDT,2013-04-03,10:17:00,EDT,Other,21,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER30,ER30,,,,,42.4274921972,-81.2042233803,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535701219,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0430988,mg/L,,Accepted,,Actual,,,,,,,,,,- E030M13-PRFL-16-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:06:26,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030G13:E030G13-PRF:4010682,Sample-Routine,Water,Surface Water,2013-08-10,14:23:00,EDT,2013-08-10,14:29:00,EDT,Other,21.1,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER30,ER30,,,,,42.4300000000,-81.2048330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535694119,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.1020868,mg/L,,Accepted,,Actual,,,,,,,,,,- E030G13-PRFL-19-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:05:08,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009M13:E009M13-PRF:4006785,Sample-Routine,Water,Surface Water,2013-04-03,19:26:00,EDT,2013-04-03,19:49:00,EDT,Other,49,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER09,ER09,,,,,42.6055853226,-79.8871815161,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-539347497,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.1736257,mg/L,,Accepted,,Actual,,,,,,,,,,- E009M13-PRFL-34-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T14:52:52,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG13:E93bG13-PRF:4010701,Sample-Routine,Water,Surface Water,2013-08-11,05:06:00,EDT,2013-08-11,05:41:00,EDT,Other,41.4,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER93B,ER93B,,,,,42.6163500000,-79.9996500000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-536489831,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.1299959,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG13-PRFL-12.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-23T13:03:44,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MG13:E91MG13-PRF:4010700,Sample-Routine,Water,Surface Water,2013-08-09,23:20:00,EDT,2013-08-09,23:20:00,EDT,Other,10.6,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER91M,ER91M,,,,,41.8407830000,-82.9165500000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-538889019,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2362125,mg/L,,Accepted,,Actual,,,,,,,,,,- E91MG13-PRFL-1.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T11:29:01,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042G13:E042G13-PRF:4010688,Sample-Routine,Water,Surface Water,2013-08-10,04:06:00,EDT,2013-08-10,04:25:00,EDT,Other,21.6,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER42,ER42,,,,,41.9657670000,-82.0407670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535807433,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2414966,mg/L,,Accepted,,Actual,,,,,,,,,,- E042G13-PRFL-8-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T12:59:15,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037M13:E037M13-PRF:4006791,Sample-Routine,Water,Surface Water,2013-04-03,02:00:00,EDT,2013-04-03,02:22:00,EDT,Other,24.1,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER37,ER37,,,,,42.0960689571,-81.5748990857,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535774596,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0528349,mg/L,,Accepted,,Actual,,,,,,,,,,- E037M13-PRFL-17.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:19:02,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042M13:E042M13-PRF:4006793,Sample-Routine,Water,Surface Water,2013-04-02,20:03:00,EDT,2013-04-02,20:03:00,EDT,Other,22.2,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER42,ER42,,,,,41.9773866000,-82.0414204857,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535814439,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0838708,mg/L,,Accepted,,Actual,,,,,,,,,,- E042M13-PRFL-14.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T13:00:52,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037G13:E037G13-PRF:4010686,Sample-Routine,Water,Surface Water,2013-08-10,10:29:00,EDT,2013-08-10,10:55:00,EDT,Other,23.4,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER37,ER37,,,,,42.1099000000,-81.5748830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535766556,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2656596,mg/L,,Accepted,,Actual,,,,,,,,,,- E037G13-PRFL-3-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T11:17:39,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042M13:E042M13-PRF:4006793,Sample-Routine,Water,Surface Water,2013-04-02,20:03:00,EDT,2013-04-02,20:03:00,EDT,Other,22.2,m,Water Surface,,,,,WQS-SP2013,Water Quality Survey of the Great Lakes - Spring 2013,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER42,ER42,,,,,41.9773866000,-82.0414204857,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-535814715,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.0840205,mg/L,,Accepted,,Actual,,,,,,,,,,- E042M13-PRFL-11-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-22T13:00:56,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG13:E15MG13-PRF:4010698,Sample-Routine,Water,Surface Water,2013-08-11,02:48:00,EDT,2013-08-11,04:21:00,EDT,Other,61.7,m,Water Surface,,,,,WQS-SU2013,Water Quality Survey of the Great Lakes - Summer 2013,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER15M,ER15M,,,,,42.5160500000,-79.8930830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-538870255,,,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,Total,0.2246261,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG13-PRFL-47-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,,,,,,,,2016-04-26T11:26:28,STORET
